experiment,mode,agent,episode,layout,numGhosts,trainingEpisodes,win,score,reward,steps,duration_sec,alpha,gamma,epsilon,strategy,timestamp,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
ep400_ghosts2,train,q_learning,0,mediumClassic,2,400,0,-7.0,-2013.3690721649493,87,0.9591484069824219,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:01,-16.827585,0.082890,0.000000,0.000000,-12.187263,-12.089594,-11.977875,-11.628506,-0.558909,-16.356436,0.385943
ep400_ghosts2,train,q_learning,1,mediumClassic,2,400,0,-463.0,-2468.5278350515464,23,0.1302194595336914,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:01,-31.653313,0.228410,0.000000,0.000000,-11.398850,-18.814297,-26.177274,-25.836209,-3.434934,-31.014541,0.385943
ep400_ghosts2,train,q_learning,2,mediumClassic,2,400,0,-472.0,-2477.1731958762884,22,0.12895512580871582,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:02,-46.019141,0.369410,0.000000,0.000000,-10.794995,-32.691039,-40.096793,-39.762061,-6.244095,-45.254491,0.385943
ep400_ghosts2,train,q_learning,3,mediumClassic,2,400,0,-482.0,-2487.018556701031,22,0.13077902793884277,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:02,-60.024071,0.582720,0.000000,0.000000,-10.368082,-39.403013,-53.811232,-53.480962,-8.529410,-59.134146,0.385943
ep400_ghosts2,train,q_learning,4,mediumClassic,2,400,0,-472.0,-2477.1731958762884,22,0.12961196899414062,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:02,-73.588701,0.901828,0.000000,0.000000,-9.851526,-52.571342,-66.979560,-66.654718,-11.181955,-72.536555,0.385943
ep400_ghosts2,train,q_learning,5,mediumClassic,2,400,0,-639.0,-2729.284536082474,429,4.7611329555511475,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:07,-87.736834,1.652343,0.000000,0.000000,-5.451908,-54.946554,-68.301445,-68.029867,-11.076559,-83.563513,0.385943
ep400_ghosts2,train,q_learning,6,mediumClassic,2,400,0,-473.0,-2478.3731958762887,23,0.13598322868347168,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:07,-100.721950,1.765505,0.000000,0.000000,-4.886152,-67.381970,-80.815980,-80.550350,-13.164836,-96.409186,0.385943
ep400_ghosts2,train,q_learning,7,mediumClassic,2,400,0,-230.0,-772.3195876288647,500,5.060590982437134,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:12,-100.721950,3.023517,0.000000,0.000000,0.245514,-51.187363,-65.420122,-65.217045,-10.444857,-93.276586,0.385943
ep400_ghosts2,train,q_learning,8,mediumClassic,2,400,0,-401.0,-2409.2103092783505,31,0.16440057754516602,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:12,-113.903686,3.764956,0.000000,0.000000,1.836975,-62.648713,-76.963387,-76.777667,-11.420474,-105.940267,0.385943
ep400_ghosts2,train,q_learning,9,mediumClassic,2,400,0,-499.0,-2503.1092783505155,19,0.12694287300109863,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:12,-126.356526,3.586433,0.000000,0.000000,2.200366,-74.550542,-88.980569,-88.798624,-12.746502,-118.351240,0.385943
ep400_ghosts2,train,q_learning,10,mediumClassic,2,400,0,-498.0,-2501.9092783505157,18,0.11212348937988281,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:12,-138.678539,3.408127,0.000000,0.000000,2.565176,-79.366482,-100.122404,-99.944246,-13.866661,-130.517150,0.385943
ep400_ghosts2,train,q_learning,11,mediumClassic,2,400,0,-499.0,-2503.1092783505155,19,0.11877632141113281,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:12,-150.453820,3.219889,0.000000,0.000000,2.978040,-90.558917,-111.498338,-111.324470,-15.298516,-142.275064,0.385943
ep400_ghosts2,train,q_learning,12,mediumClassic,2,400,0,-482.0,-2487.018556701031,22,0.12709856033325195,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:12,-162.236990,3.218821,0.000000,0.000000,3.596308,-94.382980,-121.339428,-121.172025,-17.013437,-153.587124,0.385943
ep400_ghosts2,train,q_learning,13,mediumClassic,2,400,0,-488.0,-2492.0639175257734,18,0.10843133926391602,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:13,-173.704111,3.018022,0.000000,0.000000,4.406012,-99.323213,-132.155605,-131.996655,-18.103252,-164.998763,0.385943
ep400_ghosts2,train,q_learning,14,mediumClassic,2,400,0,-499.0,-2503.1092783505155,19,0.1236724853515625,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:13,-184.863566,2.741701,0.000000,0.000000,4.829572,-103.605678,-142.153409,-141.998860,-19.351372,-175.964456,0.385943
ep400_ghosts2,train,q_learning,15,mediumClassic,2,400,0,-455.0,-2461.082474226804,25,0.1398634910583496,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:13,-195.608397,3.072158,0.000000,0.000000,5.823160,-112.873954,-151.562351,-151.418331,-20.490698,-186.345026,0.385943
ep400_ghosts2,train,q_learning,16,mediumClassic,2,400,0,-486.0,-2489.6639175257733,16,0.10707402229309082,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:13,-205.934936,3.090751,0.000000,0.000000,6.754248,-121.944474,-160.660374,-160.526071,-21.240906,-196.442478,0.385943
ep400_ghosts2,train,q_learning,17,mediumClassic,2,400,0,-490.0,-2494.4639175257735,20,0.1195535659790039,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:13,-216.340708,3.278233,0.000000,0.000000,7.394860,-125.299368,-169.339569,-169.211940,-22.344405,-206.420908,0.385943
ep400_ghosts2,train,q_learning,18,mediumClassic,2,400,0,-437.0,-2443.791752577319,27,0.1418590545654297,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:13,-226.698666,3.833528,0.000000,0.000000,8.698334,-128.510939,-177.868093,-177.754407,-23.252334,-216.254338,0.385943
ep400_ghosts2,train,q_learning,19,mediumClassic,2,400,0,-497.0,-2500.7092783505154,17,0.11408829689025879,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:13,-236.223648,3.833528,0.000000,0.000000,9.239902,-136.305091,-185.727505,-185.619449,-24.027758,-225.453925,0.385943
ep400_ghosts2,train,q_learning,20,mediumClassic,2,400,0,-482.0,-2487.018556701031,22,0.1286146640777588,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:13,-245.519944,3.788388,0.000000,0.000000,9.980318,-144.943688,-194.544874,-194.444558,-25.804407,-234.675372,0.385943
ep400_ghosts2,train,q_learning,21,mediumClassic,2,400,0,-500.0,-2504.309278350516,20,0.12553095817565918,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:14,-254.942695,3.490303,0.000000,0.000000,10.572327,-148.072079,-202.570983,-202.476822,-26.809903,-243.866861,0.385943
ep400_ghosts2,train,q_learning,22,mediumClassic,2,400,0,-445.0,-2451.237113402062,25,0.13375329971313477,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:14,-263.892578,3.928577,0.000000,0.000000,11.834327,-155.498450,-210.235948,-210.155217,-27.751440,-252.427988,0.385943
ep400_ghosts2,train,q_learning,23,mediumClassic,2,400,0,-481.0,-2485.818556701031,21,0.13350677490234375,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:14,-272.935913,3.928577,0.000000,0.000000,12.875431,-158.402655,-217.608010,-217.538181,-28.996200,-261.165410,0.385943
ep400_ghosts2,train,q_learning,24,mediumClassic,2,400,0,-489.0,-2493.263917525773,19,0.12374258041381836,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:14,-281.754014,3.928577,0.000000,0.000000,13.780910,-160.917306,-224.537125,-224.476755,-29.859799,-269.636080,0.385943
ep400_ghosts2,train,q_learning,25,mediumClassic,2,400,0,-491.0,-2495.6639175257733,21,0.125,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:14,-290.380390,3.739451,0.000000,0.000000,14.446333,-162.759159,-230.919556,-230.866117,-30.778709,-277.830089,0.385943
ep400_ghosts2,train,q_learning,26,mediumClassic,2,400,0,-491.0,-2495.6639175257733,21,0.1280529499053955,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:14,-298.808704,3.550089,0.000000,0.000000,15.113376,-165.340839,-237.972042,-237.925553,-31.796941,-286.018227,0.385943
ep400_ghosts2,train,q_learning,27,mediumClassic,2,400,0,-500.0,-2504.309278350516,20,0.1278378963470459,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:14,-307.020690,3.238792,0.000000,0.000000,15.661871,-167.678090,-244.518033,-244.477245,-32.616979,-293.942058,0.385943
ep400_ghosts2,train,q_learning,28,mediumClassic,2,400,0,-446.0,-2452.4371134020616,26,0.1541295051574707,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-315.253875,3.935948,0.000000,0.000000,17.937605,-168.980024,-250.015969,-249.999304,-33.217021,-301.447942,0.385943
ep400_ghosts2,train,q_learning,29,mediumClassic,2,400,0,-489.0,-2493.263917525773,19,0.11435365676879883,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-322.654675,3.766299,0.000000,0.000000,18.603362,-174.094114,-255.392359,-255.382623,-33.939360,-308.550707,0.385943
ep400_ghosts2,train,q_learning,30,mediumClassic,2,400,0,-497.0,-2500.7092783505154,17,0.11036133766174316,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-330.354169,3.290958,0.000000,0.000000,19.336705,-176.039887,-261.540974,-261.538847,-34.572175,-316.148928,0.385943
ep400_ghosts2,train,q_learning,31,mediumClassic,2,400,0,-471.0,-2475.9731958762886,21,0.12271881103515625,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-337.996250,3.468384,0.000000,0.000000,20.832592,-176.414450,-265.809493,-265.823042,-35.295566,-323.049557,0.385943
ep400_ghosts2,train,q_learning,32,mediumClassic,2,400,0,-498.0,-2501.9092783505157,18,0.12410902976989746,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-344.862541,3.468384,0.000000,0.000000,21.375504,-181.523984,-270.828421,-270.847612,-35.817790,-329.501493,0.385943
ep400_ghosts2,train,q_learning,33,mediumClassic,2,400,0,-500.0,-2504.309278350516,20,0.12380170822143555,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-352.094645,3.160289,0.000000,0.000000,21.930044,-183.007633,-276.199169,-276.224123,-36.487987,-336.425315,0.385943
ep400_ghosts2,train,q_learning,34,mediumClassic,2,400,0,-455.0,-2461.082474226804,25,0.13848376274108887,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-358.794061,3.541836,0.000000,0.000000,23.173920,-187.004720,-280.336061,-280.374193,-37.095568,-342.538403,0.385943
ep400_ghosts2,train,q_learning,35,mediumClassic,2,400,0,-499.0,-2503.1092783505155,19,0.11809849739074707,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-365.749463,3.830048,0.000000,0.000000,23.827378,-187.724763,-284.622312,-284.667238,-37.574898,-348.845555,0.385943
ep400_ghosts2,train,q_learning,36,mediumClassic,2,400,0,-497.0,-2500.7092783505154,17,0.11130857467651367,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:15,-372.542980,3.316918,0.000000,0.000000,24.484763,-190.015680,-290.557785,-290.609525,-38.175464,-355.661155,0.385943
ep400_ghosts2,train,q_learning,37,mediumClassic,2,400,0,-498.0,-2501.9092783505157,18,0.1254897117614746,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:16,-378.652255,3.316918,0.000000,0.000000,25.043076,-192.799431,-293.493254,-293.550796,-38.416701,-361.154360,0.385943
ep400_ghosts2,train,q_learning,38,mediumClassic,2,400,0,-445.0,-2451.237113402062,25,0.13600659370422363,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:16,-384.805432,3.714341,0.000000,0.000000,26.732772,-196.288697,-297.166678,-297.242178,-38.963396,-366.729958,0.385943
ep400_ghosts2,train,q_learning,39,mediumClassic,2,400,0,-363.0,-2376.5381443298966,53,0.3785555362701416,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:16,-388.203564,5.768937,0.000000,0.000000,30.546725,-187.193454,-293.784188,-293.903690,-38.571490,-368.069349,0.385943
ep400_ghosts2,train,q_learning,40,mediumClassic,2,400,0,-350.0,-1051.2886597938125,500,4.261686563491821,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:20,-388.203564,6.858655,0.000000,0.000000,34.709515,-159.776292,-257.688812,-257.855299,-35.217698,-361.162283,0.385943
ep400_ghosts2,train,q_learning,41,mediumClassic,2,400,0,-240.0,-795.5670103092784,500,5.166399955749512,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:26,-388.203564,8.593761,0.000000,0.000000,40.759891,-124.935831,-215.008441,-215.247580,-30.622064,-352.780170,0.385943
ep400_ghosts2,train,q_learning,42,mediumClassic,2,400,0,-437.0,-2443.7917525773196,27,0.17398834228515625,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:26,-396.089105,8.893568,0.000000,0.000000,41.673280,-127.452781,-221.554690,-221.803464,-31.287170,-360.295893,0.385943
ep400_ghosts2,train,q_learning,43,mediumClassic,2,400,0,-473.0,-2478.3731958762887,23,0.1440877914428711,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:26,-403.655576,8.984898,0.000000,0.000000,42.452551,-129.645155,-227.743656,-228.000643,-32.560167,-367.620336,0.385943
ep400_ghosts2,train,q_learning,44,mediumClassic,2,400,0,-280.0,-888.556701030927,500,4.697651386260986,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:31,-403.655576,10.498500,0.000000,0.000000,46.487106,-102.839479,-194.624294,-194.927926,-28.681243,-362.155921,0.385943
ep400_ghosts2,train,q_learning,45,mediumClassic,2,400,0,-455.0,-2461.082474226804,25,0.1482851505279541,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:31,-411.333137,10.944336,0.000000,0.000000,47.386957,-109.009980,-200.952693,-201.265895,-29.557979,-369.449266,0.385943
ep400_ghosts2,train,q_learning,46,mediumClassic,2,400,0,-383.0,-2391.919587628866,33,0.16614866256713867,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:31,-419.394449,12.328383,0.000000,0.000000,49.282159,-111.089342,-207.344345,-207.678606,-30.026540,-376.819773,0.385943
ep400_ghosts2,train,q_learning,47,mediumClassic,2,400,0,-270.0,-865.3092783505133,500,3.5140702724456787,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:34,-415.025741,12.753042,0.000000,0.000000,52.625200,-95.040396,-183.363627,-183.736631,-27.223686,-370.087287,0.385943
ep400_ghosts2,train,q_learning,48,mediumClassic,2,400,0,-472.0,-2477.1731958762884,22,0.12341594696044922,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:35,-423.000939,13.182224,0.000000,0.000000,53.217915,-96.736140,-189.004316,-189.383556,-28.246744,-377.424906,0.385943
ep400_ghosts2,train,q_learning,49,mediumClassic,2,400,0,-482.0,-2487.0185567010312,22,0.14194726943969727,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:35,-430.767145,13.292083,0.000000,0.000000,53.863732,-98.951672,-195.167034,-195.553041,-29.273678,-384.830959,0.385943
ep400_ghosts2,train,q_learning,50,mediumClassic,2,400,0,-210.0,-725.8247422680398,500,4.072041988372803,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:39,-430.767145,13.292083,0.000000,0.000000,57.239149,-80.691121,-169.616689,-170.043790,-26.716700,-379.944527,0.385943
ep400_ghosts2,train,q_learning,51,mediumClassic,2,400,0,-270.0,-865.309278350513,500,3.4613709449768066,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:42,-430.767145,13.292083,0.000000,0.000000,59.844271,-73.324496,-155.413992,-155.871464,-24.825500,-378.363764,0.385943
ep400_ghosts2,train,q_learning,52,mediumClassic,2,400,0,-230.0,-772.3195876288635,500,3.5446553230285645,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:46,-430.767145,13.292083,0.000000,0.000000,62.357361,-64.718502,-140.633821,-141.120910,-22.786604,-376.523425,0.385943
ep400_ghosts2,train,q_learning,53,mediumClassic,2,400,0,60.0,-98.14432989690943,500,4.238766193389893,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:50,-430.767145,13.292083,0.000000,0.000000,67.238504,-50.902884,-121.591230,-122.148619,-19.894233,-373.094792,0.385943
ep400_ghosts2,train,q_learning,54,mediumClassic,2,400,0,-250.0,-818.8144329896882,500,3.4679503440856934,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:53,-430.767145,13.292083,0.000000,0.000000,69.914245,-45.642927,-112.740973,-113.329510,-18.619244,-372.043259,0.385943
ep400_ghosts2,train,q_learning,55,mediumClassic,2,400,0,-239.0,-2255.7484536082466,59,0.5708820819854736,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:54,-440.538827,13.371598,0.000000,0.000000,72.199053,-44.078175,-116.372767,-116.988374,-19.403243,-380.163005,0.385943
ep400_ghosts2,train,q_learning,56,mediumClassic,2,400,0,-170.0,-612.8350515463887,500,3.419158458709717,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:16:57,-440.538827,14.015429,0.000000,0.000000,75.071025,-35.755759,-105.092695,-105.743210,-18.206400,-378.395530,0.592484
ep400_ghosts2,train,q_learning,57,mediumClassic,2,400,0,-160.0,-609.5876288659764,500,3.647341728210449,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:01,-440.538827,14.015429,0.000000,0.000000,77.812706,-25.198056,-92.792612,-93.474531,-16.486447,-376.469505,0.592484
ep400_ghosts2,train,q_learning,58,mediumClassic,2,400,0,-270.0,-865.3092783505128,500,3.4497458934783936,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:05,-440.538827,14.015429,0.000000,0.000000,80.207385,-19.406280,-85.348881,-86.058374,-15.451346,-375.381240,0.592484
ep400_ghosts2,train,q_learning,59,mediumClassic,2,400,0,-230.0,-752.3195876288634,500,3.397541046142578,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:08,-440.538827,14.015429,0.000000,0.000000,82.657618,-12.172508,-77.575094,-78.313584,-14.808036,-374.488152,0.925069
ep400_ghosts2,train,q_learning,60,mediumClassic,2,400,0,-290.0,-891.8041237113376,500,3.40320086479187,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:11,-440.538827,14.015429,0.000000,0.000000,84.486861,-7.568177,-72.876396,-73.635693,-14.389694,-373.686112,0.988070
ep400_ghosts2,train,q_learning,61,mediumClassic,2,400,0,-190.0,-659.3298969072138,500,3.4720818996429443,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:15,-440.538827,14.015429,0.000000,0.000000,85.915179,-0.676871,-66.016001,-66.791850,-13.875547,-372.793332,1.040618
ep400_ghosts2,train,q_learning,62,mediumClassic,2,400,0,271.0,-1802.2536082474428,499,3.8352854251861572,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:19,-452.835357,10.222135,0.168051,0.192318,89.848143,12.385814,-60.379430,-61.153807,-11.356354,-384.747300,-0.793945
ep400_ghosts2,train,q_learning,63,mediumClassic,2,400,0,-120.0,-496.59793814432595,500,3.4596614837646484,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:22,-452.835357,11.088322,0.168051,0.187822,91.558884,23.073701,-50.847280,-51.640006,-10.379351,-383.085066,-0.628055
ep400_ghosts2,train,q_learning,64,mediumClassic,2,400,0,440.0,825.2577319587514,500,4.225969552993774,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:26,-452.835357,11.088322,0.168051,0.263667,92.472701,51.597005,-22.576013,-23.258584,-7.476979,-380.345332,1.458678
ep400_ghosts2,train,q_learning,65,mediumClassic,2,400,0,-200.0,-702.5773195876262,500,3.728947877883911,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:30,-452.835357,11.088322,0.168051,0.263667,93.802523,57.523252,-15.438383,-16.134591,-6.364859,-379.104148,1.458678
ep400_ghosts2,train,q_learning,66,mediumClassic,2,400,0,-170.0,-2170.1855670103087,70,0.7394230365753174,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:31,-464.245079,11.088322,0.168051,0.263667,93.929877,62.469246,-15.544977,-16.236569,-6.611368,-388.992808,2.435291
ep400_ghosts2,train,q_learning,67,mediumClassic,2,400,0,50.0,-101.39175257731523,500,4.082503080368042,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:35,-464.245079,11.088322,0.168051,0.263667,95.298251,72.494521,-6.779745,-7.488673,-5.134671,-387.708158,2.877510
ep400_ghosts2,train,q_learning,68,mediumClassic,2,400,0,111.0,-1892.37731958763,79,0.7994050979614258,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:36,-476.003489,11.086987,-0.038867,1.408439,99.014832,80.122563,-4.970555,-5.731405,-4.594826,-398.086240,1.287489
ep400_ghosts2,train,q_learning,69,mediumClassic,2,400,0,-96.0,-2118.6226804123717,76,0.7214655876159668,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:36,-487.527488,11.086987,-0.038867,1.408439,101.143640,80.946077,-10.007640,-10.792147,-5.956961,-408.348647,1.287489
ep400_ghosts2,train,q_learning,70,mediumClassic,2,400,1,1120.0,4074.999999999994,350,3.730055332183838,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:40,-487.527488,12.426648,-0.038867,0.995100,118.199177,108.865899,37.691939,20.067479,-1.143674,-403.891958,6.950996
ep400_ghosts2,train,q_learning,71,mediumClassic,2,400,0,30.0,-147.88659793815026,500,3.8669192790985107,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:44,-487.527488,12.426648,-0.038867,1.697362,118.394918,123.539269,52.224015,34.617989,-0.175389,-402.588349,9.226842
ep400_ghosts2,train,q_learning,72,mediumClassic,2,400,0,410.0,755.5154639175058,500,3.9038007259368896,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:48,-487.527488,12.426648,-0.038867,1.697362,117.081763,140.746467,71.029375,53.716496,2.620670,-400.507278,11.037565
ep400_ghosts2,train,q_learning,73,mediumClassic,2,400,0,-130.0,-519.8453608247385,500,3.7110800743103027,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:52,-487.527488,12.426648,-0.038867,1.697362,115.099075,144.146879,73.334051,56.058086,3.370239,-400.183350,11.569889
ep400_ghosts2,train,q_learning,74,mediumClassic,2,400,0,790.0,1109.0206185566822,500,3.9931294918060303,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:17:56,-487.527488,13.008236,0.965938,1.697362,112.469848,169.612046,95.756557,78.790641,7.561212,-396.119526,14.074933
ep400_ghosts2,train,q_learning,75,mediumClassic,2,400,0,-40.0,-310.61855670103245,500,3.9764649868011475,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:00,-487.527488,13.008236,0.965938,1.697362,111.584475,171.312691,96.773185,79.832195,8.531229,-395.403700,14.658535
ep400_ghosts2,train,q_learning,76,mediumClassic,2,400,0,-170.0,-612.8350515463885,500,3.637523651123047,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:03,-487.527488,13.008236,0.965938,1.697362,112.066197,171.416168,94.899843,77.956151,9.000449,-395.872188,15.071798
ep400_ghosts2,train,q_learning,77,mediumClassic,2,400,0,800.0,1132.2680412370935,500,3.808856248855591,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:07,-487.527488,14.817847,2.158755,1.094633,111.390321,186.865754,109.968810,93.112458,11.180035,-392.488117,17.309580
ep400_ghosts2,train,q_learning,78,mediumClassic,2,400,0,240.0,340.30927835049613,500,4.088819265365601,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:11,-487.527488,15.883322,2.158755,1.094633,110.263687,211.090560,137.010571,120.228755,14.996809,-386.561781,17.449774
ep400_ghosts2,train,q_learning,79,mediumClassic,2,400,0,346.0,-1657.1711340206239,154,1.6498115062713623,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:13,-502.239788,16.496176,2.158755,1.083086,107.418735,219.136640,142.003847,125.357546,16.595206,-398.738205,20.094494
ep400_ghosts2,train,q_learning,80,mediumClassic,2,400,0,490.0,676.5463917525569,500,3.9549081325531006,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:17,-502.239788,16.496176,2.704014,1.191604,108.701773,234.064358,160.783496,144.147549,17.216764,-397.425804,22.572966
ep400_ghosts2,train,q_learning,81,mediumClassic,2,400,0,-362.0,-2368.8742268041233,22,0.2045121192932129,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:17,-514.908655,15.745429,2.704014,1.191604,108.462204,228.557818,148.929884,132.297787,14.642633,-410.072354,22.572966
ep400_ghosts2,train,q_learning,82,mediumClassic,2,400,0,36.0,-2015.0268041237246,384,3.229600191116333,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:20,-529.529819,16.403132,2.704014,1.211965,107.922573,245.188909,160.176974,143.722712,17.315811,-421.043321,24.647349
ep400_ghosts2,train,q_learning,83,mediumClassic,2,400,0,148.0,-1869.5237113402097,142,1.3638114929199219,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:22,-543.058335,16.102988,2.704014,1.229583,107.675590,255.697765,166.208155,149.785993,17.925686,-431.753734,26.002341
ep400_ghosts2,train,q_learning,84,mediumClassic,2,400,0,-319.0,-2328.047422680412,29,0.34554600715637207,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:22,-556.354583,14.470627,2.704014,1.229583,107.759617,244.677683,155.768229,139.347620,17.117160,-444.992204,26.002341
ep400_ghosts2,train,q_learning,85,mediumClassic,2,400,0,110.0,38.09278350514336,500,3.895205497741699,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:26,-556.354583,14.470627,2.704014,1.309608,108.808528,254.838887,169.204225,152.782183,18.537925,-444.087845,28.501031
ep400_ghosts2,train,q_learning,86,mediumClassic,2,400,0,630.0,737.0618556700845,500,3.9427835941314697,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:30,-556.354583,15.172287,3.749287,1.309608,106.846317,270.015018,192.988392,176.645997,24.778048,-440.815483,30.470987
ep400_ghosts2,train,q_learning,87,mediumClassic,2,400,0,-423.0,-2429.146391752577,23,0.28588223457336426,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:30,-568.881476,15.962034,3.749287,1.309608,107.547642,270.243770,189.124498,172.774515,23.867968,-451.584275,30.470987
ep400_ghosts2,train,q_learning,88,mediumClassic,2,400,0,380.0,420.82474226802174,500,3.8318324089050293,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:34,-568.881476,16.689721,3.749287,1.299561,107.268177,277.891379,200.831898,184.523381,25.577975,-449.954706,31.811628
ep400_ghosts2,train,q_learning,89,mediumClassic,2,400,0,80.0,-11.64948453609287,500,3.866558074951172,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:38,-568.881476,16.689721,3.749287,1.299561,107.208711,277.751628,201.822008,185.533649,26.166320,-450.482303,32.852966
ep400_ghosts2,train,q_learning,90,mediumClassic,2,400,0,63.0,-1978.9257731958828,247,2.3946444988250732,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:40,-584.925003,16.498940,3.749287,1.299561,106.693532,286.349541,223.205021,206.973226,30.401685,-459.269875,32.774846
ep400_ghosts2,train,q_learning,91,mediumClassic,2,400,0,410.0,735.5154639175079,500,4.279268264770508,0.006,0.99,0.3,epsilon_greedy,2025-11-22 04:18:44,-578.718804,18.431292,3.749287,1.299561,108.085079,313.407194,262.193324,246.008431,35.902287,-445.179098,33.296038
